CodigoTerritorial,Departamento,Provincia,Municipio,CodigoRecinto,RecintoNombre,RecintoDireccion,NumMesas,CodigoActa,NroMesa,VotantesHabilitados,PapeletasAnfora,PapeltasNoUtilizadas,P1,P2,P3,P4,VotosValidos,VotosBlancos,VotosNulos,Observaciones,,AperturaHora,AperturaMinutos,CierreHora,CierreMinutos
10401,Chuquisaca,Tomina,Padilla,1040100132,Unidad Educativa 1ro de Mayo,Primero de Mayo,11,1040100132001,1,717,647,70,134,181,139,182,636,11,0,,,8,2,16,41
10401,Chuquisaca,Tomina,Padilla,1040100132,Unidad Educativa 1ro de Mayo,Primero de Mayo,11,1040100132002,2,195,174,21,43,38,32,48,161,11,2,,,8,1,16,59
10401,Chuquisaca,Tomina,Padilla,1040100132,Unidad Educativa 1ro de Mayo,Primero de Mayo,11,1040100132003,3,714,687,27,12,182,78,356,628,21,38,,,8,1,16,28
10401,Chuquisaca,Tomina,Padilla,1040100132,Unidad Educativa 1ro de Mayo,Primero de Mayo,11,1040100132004,4,482,437,45,124,35,68,144,371,23,43,,,8,3,16,41
10401,Chuquisaca,Tomina,Padilla,1040100132,Unidad Educativa 1ro de Mayo,Primero de Mayo,11,1040100132005,5,705,653,52,67,44,143,327,581,21,51,,,8,0,16,20
10401,Chuquisaca,Tomina,Padilla,1040100132,Unidad Educativa 1ro de Mayo,Primero de Mayo,11,1040100132006,6,722,660,62,166,84,74,243,567,52,41,,,8,2,16,16
10401,Chuquisaca,Tomina,Padilla,1040100132,Unidad Educativa 1ro de Mayo,Primero de Mayo,11,1040100132007,7,945,893,52,217,99,83,307,706,149,38,,,8,4,16,54
10401,Chuquisaca,Tomina,Padilla,1040100132,Unidad Educativa 1ro de Mayo,Primero de Mayo,11,1040100132008,8,532,468,64,21,17,93,248,379,60,29,,,8,0,16,18
10401,Chuquisaca,Tomina,Padilla,1040100132,Unidad Educativa 1ro de Mayo,Primero de Mayo,11,1040100132009,9,774,729,45,71,125,126,265,587,97,45,,,8,2,16,36
10401,Chuquisaca,Tomina,Padilla,1040100132,Unidad Educativa 1ro de Mayo,Primero de Mayo,11,1040100132010,10,141,122,19,5,15,11,77,108,2,12,,,8,3,16,12
10401,Chuquisaca,Tomina,Padilla,1040100132,Unidad Educativa 1ro de Mayo,Primero de Mayo,11,1040100132011,11,520,508,12,137,112,84,68,401,80,27,,,8,2,16,17
10401,Chuquisaca,Tomina,Padilla,1040100143,Nucleo Educativo Chapisirca,Chapisirca,7,1040100143001,1,621,573,48,23,121,32,336,512,31,30,,,8,1,16,0
10401,Chuquisaca,Tomina,Padilla,1040100143,Nucleo Educativo Chapisirca,Chapisirca,7,1040100143002,2,92,90,2,5,4,14,51,74,8,8,,,8,2,16,15
10401,Chuquisaca,Tomina,Padilla,1040100143,Nucleo Educativo Chapisirca,Chapisirca,7,1040100143003,3,257,231,26,26,26,46,111,209,19,3,,,8,3,16,26
10401,Chuquisaca,Tomina,Padilla,1040100143,Nucleo Educativo Chapisirca,Chapisirca,7,1040100143004,4,126,113,13,16,28,11,41,96,16,1,,,8,0,16,1
10401,Chuquisaca,Tomina,Padilla,1040100143,Nucleo Educativo Chapisirca,Chapisirca,7,1040100143005,5,158,151,7,3,27,33,71,134,15,2,,,8,2,16,27
10401,Chuquisaca,Tomina,Padilla,1040100143,Nucleo Educativo Chapisirca,Chapisirca,7,1040100143006,6,173,139,34,21,9,3,90,123,0,16,,,8,1,16,6
10401,Chuquisaca,Tomina,Padilla,1040100143,Nucleo Educativo Chapisirca,Chapisirca,7,1040100143007,7,279,225,54,67,23,43,75,208,16,1,,,8,4,16,31
10402,Chuquisaca,Tomina,Tomina,1040200150,U.E. San Antonio,Comunidad San Antonio,11,1040200150001,1,133,122,11,9,23,5,67,104,9,9,,,8,1,16,35
10402,Chuquisaca,Tomina,Tomina,1040200150,U.E. San Antonio,Comunidad San Antonio,11,1040200150002,2,215,205,10,32,33,29,104,198,4,3,,,8,4,16,56
10402,Chuquisaca,Tomina,Tomina,1040200150,U.E. San Antonio,Comunidad San Antonio,11,1040200150003,3,630,528,102,154,137,89,67,447,79,2,,,8,2,16,46
10402,Chuquisaca,Tomina,Tomina,1040200150,U.E. San Antonio,Comunidad San Antonio,11,1040200150004,4,195,182,13,39,0,33,93,165,14,3,,,8,0,16,48
10402,Chuquisaca,Tomina,Tomina,1040200150,U.E. San Antonio,Comunidad San Antonio,11,1040200150005,5,917,742,175,64,85,2,472,623,65,54,,,8,2,16,59
10402,Chuquisaca,Tomina,Tomina,1040200150,U.E. San Antonio,Comunidad San Antonio,11,1040200150006,6,648,566,82,4,164,15,304,487,15,64,,,8,4,16,52
10402,Chuquisaca,Tomina,Tomina,1040200150,U.E. San Antonio,Comunidad San Antonio,11,1040200150007,7,608,500,108,123,5,32,277,437,45,18,,,8,2,16,25
10402,Chuquisaca,Tomina,Tomina,1040200150,U.E. San Antonio,Comunidad San Antonio,11,1040200150008,8,845,764,81,22,44,81,494,641,100,23,,,8,1,16,29
10402,Chuquisaca,Tomina,Tomina,1040200150,U.E. San Antonio,Comunidad San Antonio,11,1040200150009,9,353,348,5,0,68,59,167,294,30,24,,,8,0,16,58
10402,Chuquisaca,Tomina,Tomina,1040200150,U.E. San Antonio,Comunidad San Antonio,11,1040200150010,10,11,10,1,0,0,0,9,9,1,0,,,8,0,16,47
10402,Chuquisaca,Tomina,Tomina,1040200150,U.E. San Antonio,Comunidad San Antonio,11,1040200150011,11,377,335,42,31,53,39,171,294,11,30,,,8,1,16,59
10402,Chuquisaca,Tomina,Tomina,1040200161,Nucleo Escolar Laguna Grande,Laguna Grande,17,1040200161001,1,712,681,31,93,65,134,264,556,94,31,,,8,2,16,47
10402,Chuquisaca,Tomina,Tomina,1040200161,Nucleo Escolar Laguna Grande,Laguna Grande,17,1040200161002,2,642,607,35,11,116,119,248,494,49,64,,,8,3,16,12
10402,Chuquisaca,Tomina,Tomina,1040200161,Nucleo Escolar Laguna Grande,Laguna Grande,17,1040200161003,3,444,444,0,68,56,22,232,378,54,12,,,8,3,16,27
10402,Chuquisaca,Tomina,Tomina,1040200161,Nucleo Escolar Laguna Grande,Laguna Grande,17,1040200161004,4,787,715,72,73,20,49,372,514,123,78,,,8,2,16,28
10402,Chuquisaca,Tomina,Tomina,1040200161,Nucleo Escolar Laguna Grande,Laguna Grande,17,1040200161005,5,382,307,75,38,22,58,179,297,8,2,,,8,1,16,22
10402,Chuquisaca,Tomina,Tomina,1040200161,Nucleo Escolar Laguna Grande,Laguna Grande,17,1040200161006,6,110,100,10,25,14,0,42,81,11,8,,,8,2,16,25
10402,Chuquisaca,Tomina,Tomina,1040200161,Nucleo Escolar Laguna Grande,Laguna Grande,17,1040200161007,7,619,543,76,61,65,114,236,476,67,0,,,8,0,16,41
10402,Chuquisaca,Tomina,Tomina,1040200161,Nucleo Escolar Laguna Grande,Laguna Grande,17,1040200161008,8,570,452,118,7,14,30,346,397,28,27,,,8,1,16,23
10402,Chuquisaca,Tomina,Tomina,1040200161,Nucleo Escolar Laguna Grande,Laguna Grande,17,1040200161009,9,119,104,15,26,21,12,21,80,18,6,,,8,1,16,14
10402,Chuquisaca,Tomina,Tomina,1040200161,Nucleo Escolar Laguna Grande,Laguna Grande,17,1040200161010,10,583,576,7,168,138,112,76,494,40,42,,,8,1,16,0
10402,Chuquisaca,Tomina,Tomina,1040200161,Nucleo Escolar Laguna Grande,Laguna Grande,17,1040200161011,11,324,278,46,83,54,29,87,253,23,2,,,8,2,16,51
10402,Chuquisaca,Tomina,Tomina,1040200161,Nucleo Escolar Laguna Grande,Laguna Grande,17,1040200161012,12,923,798,125,194,12,5,377,588,138,72,,,8,4,16,48
10402,Chuquisaca,Tomina,Tomina,1040200161,Nucleo Escolar Laguna Grande,Laguna Grande,17,1040200161013,13,493,429,64,131,16,11,234,392,10,27,,,8,3,16,14
10402,Chuquisaca,Tomina,Tomina,1040200161,Nucleo Escolar Laguna Grande,Laguna Grande,17,1040200161014,14,91,74,17,17,24,17,13,71,0,3,,,8,3,16,19
10402,Chuquisaca,Tomina,Tomina,1040200161,Nucleo Escolar Laguna Grande,Laguna Grande,17,1040200161015,15,261,245,16,5,34,33,126,198,29,18,,,8,3,17,28
10402,Chuquisaca,Tomina,Tomina,1040200161,Nucleo Escolar Laguna Grande,Laguna Grande,17,1040200161016,16,792,686,106,125,5,123,252,505,112,69,,,8,0,16,22
10402,Chuquisaca,Tomina,Tomina,1040200161,Nucleo Escolar Laguna Grande,Laguna Grande,17,1040200161017,17,179,164,15,12,28,16,81,137,11,16,,,8,1,16,15
10403,Chuquisaca,Tomina,Sopachuy,1040300178,Nucleo Educativo Chapisirca,Chapisirca,3,1040300178001,1,39,37,2,5,8,6,13,32,4,1,,,8,0,16,42
10403,Chuquisaca,Tomina,Sopachuy,1040300178,Nucleo Educativo Chapisirca,Chapisirca,3,1040300178002,2,854,697,157,36,48,59,482,625,51,21,,,8,1,16,10
10403,Chuquisaca,Tomina,Sopachuy,1040300178,Nucleo Educativo Chapisirca,Chapisirca,3,1040300178003,3,244,210,34,2,51,23,87,163,29,18,,,8,4,16,25
10403,Chuquisaca,Tomina,Sopachuy,1040300181,Unidad Educativa Moleto Icoya (V.Tunari),Moleto,5,1040300181001,1,62,60,2,2,7,10,29,48,9,3,,,8,0,16,10
10403,Chuquisaca,Tomina,Sopachuy,1040300181,Unidad Educativa Moleto Icoya (V.Tunari),Moleto,5,1040300181002,2,748,720,28,205,169,97,154,625,80,15,,,8,0,17,22
10403,Chuquisaca,Tomina,Sopachuy,1040300181,Unidad Educativa Moleto Icoya (V.Tunari),Moleto,5,1040300181003,3,708,571,137,20,15,51,368,454,94,23,,,8,2,16,28
10403,Chuquisaca,Tomina,Sopachuy,1040300181,Unidad Educativa Moleto Icoya (V.Tunari),Moleto,5,1040300181004,4,273,218,55,0,28,38,115,181,21,16,,,8,1,16,34
10403,Chuquisaca,Tomina,Sopachuy,1040300181,Unidad Educativa Moleto Icoya (V.Tunari),Moleto,5,1040300181005,5,400,396,4,31,14,38,287,370,17,9,,,8,3,16,46
10404,Chuquisaca,Tomina,Villa Alcal�,1040400186,U.E. Rumy Corral,Comunidad Rumy Corral Centro,3,1040400186001,1,837,799,38,148,154,111,305,718,4,77,,,8,4,16,12
10404,Chuquisaca,Tomina,Villa Alcal�,1040400186,U.E. Rumy Corral,Comunidad Rumy Corral Centro,3,1040400186002,2,989,773,216,51,112,70,355,588,139,46,,,8,3,16,52
10404,Chuquisaca,Tomina,Villa Alcal�,1040400186,U.E. Rumy Corral,Comunidad Rumy Corral Centro,3,1040400186003,3,982,876,106,229,205,114,276,824,46,6,,,8,1,16,17
10404,Chuquisaca,Tomina,Villa Alcal�,1040400189,Unidad Educativa Ramadas,La Ramada,8,1040400189001,1,314,304,10,44,84,49,84,261,34,9,,,8,0,16,48
10404,Chuquisaca,Tomina,Villa Alcal�,1040400189,Unidad Educativa Ramadas,La Ramada,8,1040400189002,2,573,479,94,107,70,78,183,438,5,36,,,8,0,16,18
10404,Chuquisaca,Tomina,Villa Alcal�,1040400189,Unidad Educativa Ramadas,La Ramada,8,1040400189003,3,636,554,82,8,30,30,382,450,84,20,,,8,3,16,36
10404,Chuquisaca,Tomina,Villa Alcal�,1040400189,Unidad Educativa Ramadas,La Ramada,8,1040400189004,4,324,279,45,58,73,55,42,228,23,28,,,8,1,16,28
10404,Chuquisaca,Tomina,Villa Alcal�,1040400189,Unidad Educativa Ramadas,La Ramada,8,1040400189005,5,6,6,0,1,0,1,4,6,0,0,,,8,2,16,45
10404,Chuquisaca,Tomina,Villa Alcal�,1040400189,Unidad Educativa Ramadas,La Ramada,8,1040400189006,6,427,407,20,78,111,24,182,395,1,11,,,8,2,16,50
10404,Chuquisaca,Tomina,Villa Alcal�,1040400189,Unidad Educativa Ramadas,La Ramada,8,1040400189007,7,557,497,60,14,13,68,344,439,27,31,,,8,2,16,42
10404,Chuquisaca,Tomina,Villa Alcal�,1040400189,Unidad Educativa Ramadas,La Ramada,8,1040400189008,8,858,843,15,222,117,19,453,811,22,10,,,8,1,16,19
10404,Chuquisaca,Tomina,Villa Alcal�,1040400197,Colegio Pio XII,25 de Mayo entre Punata,9,1040400197001,1,369,354,15,20,91,7,187,305,30,19,,,8,4,16,9
10404,Chuquisaca,Tomina,Villa Alcal�,1040400197,Colegio Pio XII,25 de Mayo entre Punata,9,1040400197002,2,757,659,98,53,123,117,245,538,117,4,,,8,1,16,34
10404,Chuquisaca,Tomina,Villa Alcal�,1040400197,Colegio Pio XII,25 de Mayo entre Punata,9,1040400197003,3,522,452,70,67,23,63,213,366,53,33,,,8,4,16,25
10404,Chuquisaca,Tomina,Villa Alcal�,1040400197,Colegio Pio XII,25 de Mayo entre Punata,9,1040400197004,4,220,208,12,0,57,27,114,198,8,2,,,8,4,16,42
10404,Chuquisaca,Tomina,Villa Alcal�,1040400197,Colegio Pio XII,25 de Mayo entre Punata,9,1040400197005,5,784,647,137,103,61,144,322,630,13,4,,,8,4,16,44
10404,Chuquisaca,Tomina,Villa Alcal�,1040400197,Colegio Pio XII,25 de Mayo entre Punata,9,1040400197006,6,876,685,191,53,22,75,431,581,72,32,,,8,4,16,45
10404,Chuquisaca,Tomina,Villa Alcal�,1040400197,Colegio Pio XII,25 de Mayo entre Punata,9,1040400197007,7,681,570,111,77,34,74,305,490,74,6,,,8,3,16,58
10404,Chuquisaca,Tomina,Villa Alcal�,1040400197,Colegio Pio XII,25 de Mayo entre Punata,9,1040400197008,8,569,451,118,135,0,57,202,394,44,13,,,8,3,16,43
10404,Chuquisaca,Tomina,Villa Alcal�,1040400197,Colegio Pio XII,25 de Mayo entre Punata,9,1040400197009,9,510,402,108,100,103,38,117,358,15,29,,,8,0,16,37
10405,Chuquisaca,Tomina,El Villar,1040500206,Unidad Educativa Rosendo Peoa,OTB Urbanizacion PIL Sarcobamba Calle Luis Zegarra entre Luis Montaoo y Jorge Udaeta,12,1040500206001,1,35,28,7,7,7,3,6,23,4,1,,,8,4,16,32
10405,Chuquisaca,Tomina,El Villar,1040500206,Unidad Educativa Rosendo Peoa,OTB Urbanizacion PIL Sarcobamba Calle Luis Zegarra entre Luis Montaoo y Jorge Udaeta,12,1040500206002,2,661,658,3,45,48,72,392,557,45,56,,,8,2,16,27
10405,Chuquisaca,Tomina,El Villar,1040500206,Unidad Educativa Rosendo Peoa,OTB Urbanizacion PIL Sarcobamba Calle Luis Zegarra entre Luis Montaoo y Jorge Udaeta,12,1040500206003,3,287,266,21,30,48,49,113,240,20,6,,,8,3,16,0
10405,Chuquisaca,Tomina,El Villar,1040500206,Unidad Educativa Rosendo Peoa,OTB Urbanizacion PIL Sarcobamba Calle Luis Zegarra entre Luis Montaoo y Jorge Udaeta,12,1040500206004,4,970,967,3,165,151,82,396,794,128,45,,,8,4,16,51
10405,Chuquisaca,Tomina,El Villar,1040500206,Unidad Educativa Rosendo Peoa,OTB Urbanizacion PIL Sarcobamba Calle Luis Zegarra entre Luis Montaoo y Jorge Udaeta,12,1040500206005,5,570,493,77,119,16,74,143,352,89,52,,,8,0,16,18
10405,Chuquisaca,Tomina,El Villar,1040500206,Unidad Educativa Rosendo Peoa,OTB Urbanizacion PIL Sarcobamba Calle Luis Zegarra entre Luis Montaoo y Jorge Udaeta,12,1040500206006,6,138,116,22,25,16,7,48,96,13,7,,,8,3,16,4
10405,Chuquisaca,Tomina,El Villar,1040500206,Unidad Educativa Rosendo Peoa,OTB Urbanizacion PIL Sarcobamba Calle Luis Zegarra entre Luis Montaoo y Jorge Udaeta,12,1040500206007,7,310,244,66,13,64,44,95,216,23,5,,,8,0,16,11
10405,Chuquisaca,Tomina,El Villar,1040500206,Unidad Educativa Rosendo Peoa,OTB Urbanizacion PIL Sarcobamba Calle Luis Zegarra entre Luis Montaoo y Jorge Udaeta,12,1040500206008,8,652,515,137,99,55,0,226,380,78,57,,,8,4,16,1
10405,Chuquisaca,Tomina,El Villar,1040500206,Unidad Educativa Rosendo Peoa,OTB Urbanizacion PIL Sarcobamba Calle Luis Zegarra entre Luis Montaoo y Jorge Udaeta,12,1040500206009,9,466,449,17,6,10,41,289,346,65,38,,,8,1,16,48
10405,Chuquisaca,Tomina,El Villar,1040500206,Unidad Educativa Rosendo Peoa,OTB Urbanizacion PIL Sarcobamba Calle Luis Zegarra entre Luis Montaoo y Jorge Udaeta,12,1040500206010,10,28,28,0,4,2,5,13,24,2,2,,,8,4,16,59
10405,Chuquisaca,Tomina,El Villar,1040500206,Unidad Educativa Rosendo Peoa,OTB Urbanizacion PIL Sarcobamba Calle Luis Zegarra entre Luis Montaoo y Jorge Udaeta,12,1040500206011,11,618,604,14,115,157,58,170,500,66,38,,,8,3,16,36
10405,Chuquisaca,Tomina,El Villar,1040500206,Unidad Educativa Rosendo Peoa,OTB Urbanizacion PIL Sarcobamba Calle Luis Zegarra entre Luis Montaoo y Jorge Udaeta,12,1040500206012,12,31,30,1,0,5,2,18,25,4,1,,,8,1,16,43
10601,Chuquisaca,Yampar�ez,Tarabuco,1060100218,Instituto Tecnologico El Paso,Avenida Elias Meneces,3,1060100218001,1,847,700,147,62,56,29,388,535,131,34,,,8,4,16,20
10601,Chuquisaca,Yampar�ez,Tarabuco,1060100218,Instituto Tecnologico El Paso,Avenida Elias Meneces,3,1060100218002,2,365,302,63,94,49,26,117,286,7,9,,,8,4,16,31
10601,Chuquisaca,Yampar�ez,Tarabuco,1060100218,Instituto Tecnologico El Paso,Avenida Elias Meneces,3,1060100218003,3,721,630,91,74,128,9,332,543,79,8,,,8,1,16,38
10601,Chuquisaca,Yampar�ez,Tarabuco,1060100221,U.E. Combuyo,Calle de Combuyo,10,1060100221001,1,564,452,112,125,66,30,227,448,3,1,,,8,3,16,10
10601,Chuquisaca,Yampar�ez,Tarabuco,1060100221,U.E. Combuyo,Calle de Combuyo,10,1060100221002,2,140,129,11,22,30,20,27,99,19,11,,,8,4,16,10
10601,Chuquisaca,Yampar�ez,Tarabuco,1060100221,U.E. Combuyo,Calle de Combuyo,10,1060100221003,3,253,227,26,31,58,43,79,211,2,14,,,8,3,16,43
10601,Chuquisaca,Yampar�ez,Tarabuco,1060100221,U.E. Combuyo,Calle de Combuyo,10,1060100221004,4,466,407,59,80,46,23,175,324,54,29,,,8,1,16,45
10601,Chuquisaca,Yampar�ez,Tarabuco,1060100221,U.E. Combuyo,Calle de Combuyo,10,1060100221005,5,197,159,38,17,20,4,81,122,23,14,,,8,4,16,36
10601,Chuquisaca,Yampar�ez,Tarabuco,1060100221,U.E. Combuyo,Calle de Combuyo,10,1060100221006,6,873,808,65,179,187,82,173,621,105,82,,,8,3,16,41
10601,Chuquisaca,Yampar�ez,Tarabuco,1060100221,U.E. Combuyo,Calle de Combuyo,10,1060100221007,7,364,341,23,57,91,18,113,279,40,22,,,8,0,16,17
10601,Chuquisaca,Yampar�ez,Tarabuco,1060100221,U.E. Combuyo,Calle de Combuyo,10,1060100221008,8,260,241,19,73,31,32,77,213,10,18,,,8,2,16,20
10601,Chuquisaca,Yampar�ez,Tarabuco,1060100221,U.E. Combuyo,Calle de Combuyo,10,1060100221009,9,69,58,11,0,5,3,46,54,1,3,,,8,2,16,52
10601,Chuquisaca,Yampar�ez,Tarabuco,1060100221,U.E. Combuyo,Calle de Combuyo,10,1060100221010,10,326,323,3,34,23,11,196,264,29,30,,,8,1,16,53
10601,Chuquisaca,Yampar�ez,Tarabuco,1060100231,Centro Integral Nioo Jesus Fe y Alegria,Calle 4 y Miraflores,11,1060100231001,1,413,383,30,68,55,1,169,293,59,31,,,8,4,16,14
10601,Chuquisaca,Yampar�ez,Tarabuco,1060100231,Centro Integral Nioo Jesus Fe y Alegria,Calle 4 y Miraflores,11,1060100231002,2,805,631,174,138,15,82,273,508,93,30,,,8,1,16,33
10601,Chuquisaca,Yampar�ez,Tarabuco,1060100231,Centro Integral Nioo Jesus Fe y Alegria,Calle 4 y Miraflores,11,1060100231003,3,839,674,165,96,108,87,244,535,58,81,,,8,3,16,0
10601,Chuquisaca,Yampar�ez,Tarabuco,1060100231,Centro Integral Nioo Jesus Fe y Alegria,Calle 4 y Miraflores,11,1060100231004,4,562,508,54,138,138,21,103,400,74,34,,,8,2,16,2
10601,Chuquisaca,Yampar�ez,Tarabuco,1060100231,Centro Integral Nioo Jesus Fe y Alegria,Calle 4 y Miraflores,11,1060100231005,5,103,83,20,6,16,10,33,65,15,3,,,8,4,16,43
10601,Chuquisaca,Yampar�ez,Tarabuco,1060100231,Centro Integral Nioo Jesus Fe y Alegria,Calle 4 y Miraflores,11,1060100231006,6,736,711,25,45,139,109,276,569,78,64,,,8,3,16,29
10601,Chuquisaca,Yampar�ez,Tarabuco,1060100231,Centro Integral Nioo Jesus Fe y Alegria,Calle 4 y Miraflores,11,1060100231007,7,984,800,184,88,181,65,351,685,97,18,,,8,3,16,18
10601,Chuquisaca,Yampar�ez,Tarabuco,1060100231,Centro Integral Nioo Jesus Fe y Alegria,Calle 4 y Miraflores,11,1060100231008,8,435,435,0,88,105,33,172,398,31,6,,,8,4,16,0
10601,Chuquisaca,Yampar�ez,Tarabuco,1060100231,Centro Integral Nioo Jesus Fe y Alegria,Calle 4 y Miraflores,11,1060100231009,9,700,697,3,7,92,132,391,622,54,21,,,8,3,16,48
10601,Chuquisaca,Yampar�ez,Tarabuco,1060100231,Centro Integral Nioo Jesus Fe y Alegria,Calle 4 y Miraflores,11,1060100231010,10,410,410,0,54,15,91,217,377,33,0,,,8,3,16,36
10601,Chuquisaca,Yampar�ez,Tarabuco,1060100231,Centro Integral Nioo Jesus Fe y Alegria,Calle 4 y Miraflores,11,1060100231011,11,313,305,8,25,37,60,169,291,14,0,,,8,0,16,8
10602,Chuquisaca,Yampar�ez,Yampar�ez,1060200242,U.E. Avelino Morida,Zubieta,19,1060200242001,1,339,302,37,60,88,53,56,257,26,19,,,8,3,16,50
10602,Chuquisaca,Yampar�ez,Yampar�ez,1060200242,U.E. Avelino Morida,Zubieta,19,1060200242002,2,942,852,90,11,27,41,630,709,58,85,,,8,1,16,10
10602,Chuquisaca,Yampar�ez,Yampar�ez,1060200242,U.E. Avelino Morida,Zubieta,19,1060200242003,3,752,661,91,20,163,121,282,586,26,49,,,8,3,16,38
10602,Chuquisaca,Yampar�ez,Yampar�ez,1060200242,U.E. Avelino Morida,Zubieta,19,1060200242004,4,420,378,42,38,92,19,169,318,20,40,,,8,4,16,1
10602,Chuquisaca,Yampar�ez,Yampar�ez,1060200242,U.E. Avelino Morida,Zubieta,19,1060200242005,5,305,268,37,5,37,47,120,209,31,28,,,8,0,16,29
10602,Chuquisaca,Yampar�ez,Yampar�ez,1060200242,U.E. Avelino Morida,Zubieta,19,1060200242006,6,636,580,56,39,26,118,383,566,8,6,,,8,3,16,55
10602,Chuquisaca,Yampar�ez,Yampar�ez,1060200242,U.E. Avelino Morida,Zubieta,19,1060200242007,7,366,362,4,48,26,11,205,290,40,32,,,8,2,16,18
10602,Chuquisaca,Yampar�ez,Yampar�ez,1060200242,U.E. Avelino Morida,Zubieta,19,1060200242008,8,334,326,8,65,53,43,102,263,41,22,,,8,4,16,34
10602,Chuquisaca,Yampar�ez,Yampar�ez,1060200242,U.E. Avelino Morida,Zubieta,19,1060200242009,9,289,259,30,29,55,13,111,208,27,24,,,8,4,16,40
10602,Chuquisaca,Yampar�ez,Yampar�ez,1060200242,U.E. Avelino Morida,Zubieta,19,1060200242010,10,93,78,15,15,16,1,44,76,1,1,,,8,3,16,45
10602,Chuquisaca,Yampar�ez,Yampar�ez,1060200242,U.E. Avelino Morida,Zubieta,19,1060200242011,11,751,693,58,185,42,112,306,645,25,23,,,8,0,16,12
10602,Chuquisaca,Yampar�ez,Yampar�ez,1060200242,U.E. Avelino Morida,Zubieta,19,1060200242012,12,327,321,6,70,3,43,145,261,51,9,,,8,4,16,47
10602,Chuquisaca,Yampar�ez,Yampar�ez,1060200242,U.E. Avelino Morida,Zubieta,19,1060200242013,13,635,554,81,150,131,74,97,452,43,59,,,8,4,16,4
10602,Chuquisaca,Yampar�ez,Yampar�ez,1060200242,U.E. Avelino Morida,Zubieta,19,1060200242014,14,754,644,110,218,57,142,215,632,8,4,,,8,0,16,13
10602,Chuquisaca,Yampar�ez,Yampar�ez,1060200242,U.E. Avelino Morida,Zubieta,19,1060200242015,15,635,579,56,15,129,117,228,489,49,41,,,8,4,16,59
10602,Chuquisaca,Yampar�ez,Yampar�ez,1060200242,U.E. Avelino Morida,Zubieta,19,1060200242016,16,218,176,42,32,25,18,63,138,31,7,,,8,2,16,34
10602,Chuquisaca,Yampar�ez,Yampar�ez,1060200242,U.E. Avelino Morida,Zubieta,19,1060200242017,17,71,60,11,3,19,13,20,55,3,2,,,8,4,16,51
10602,Chuquisaca,Yampar�ez,Yampar�ez,1060200242,U.E. Avelino Morida,Zubieta,19,1060200242018,18,481,464,17,19,58,35,286,398,25,41,,,8,0,16,7
10602,Chuquisaca,Yampar�ez,Yampar�ez,1060200242,U.E. Avelino Morida,Zubieta,19,1060200242019,19,427,382,45,36,101,51,110,298,59,25,,,8,2,16,5
10602,Chuquisaca,Yampar�ez,Yampar�ez,1060200261,Nucleo Escolar Villa Granado,Villa Granado,9,1060200261001,1,759,602,157,94,118,106,132,450,104,48,,,8,0,16,46
10602,Chuquisaca,Yampar�ez,Yampar�ez,1060200261,Nucleo Escolar Villa Granado,Villa Granado,9,1060200261002,2,918,738,180,2,129,79,405,615,109,14,,,8,3,16,2
10602,Chuquisaca,Yampar�ez,Yampar�ez,1060200261,Nucleo Escolar Villa Granado,Villa Granado,9,1060200261003,3,184,177,7,12,24,7,119,162,8,7,,,8,3,16,28
10602,Chuquisaca,Yampar�ez,Yampar�ez,1060200261,Nucleo Escolar Villa Granado,Villa Granado,9,1060200261004,4,764,670,94,174,17,0,334,525,75,70,,,8,2,16,14
10602,Chuquisaca,Yampar�ez,Yampar�ez,1060200261,Nucleo Escolar Villa Granado,Villa Granado,9,1060200261005,5,641,536,105,0,106,3,360,469,51,16,,,8,2,16,57
10602,Chuquisaca,Yampar�ez,Yampar�ez,1060200261,Nucleo Escolar Villa Granado,Villa Granado,9,1060200261006,6,890,796,94,36,27,85,568,716,72,8,,,8,0,16,8
10602,Chuquisaca,Yampar�ez,Yampar�ez,1060200261,Nucleo Escolar Villa Granado,Villa Granado,9,1060200261007,7,487,482,5,23,65,56,241,385,77,20,,,8,4,16,54
10602,Chuquisaca,Yampar�ez,Yampar�ez,1060200261,Nucleo Escolar Villa Granado,Villa Granado,9,1060200261008,8,596,469,127,25,72,12,286,395,16,58,,,8,0,16,45
10602,Chuquisaca,Yampar�ez,Yampar�ez,1060200261,Nucleo Escolar Villa Granado,Villa Granado,9,1060200261009,9,758,691,67,48,147,123,295,613,23,55,,,8,3,16,43
