CodigoRecinto,CodigoActa,NroMesa,VotantesHabilitados
6030203717,6030203717007,7,943
6030203717,6030203717008,8,84
6030203717,6030203717009,9,361
6030203717,6030203717010,10,176
6030203717,6030203717011,11,925
6030203717,6030203717012,12,378
6030203717,6030203717013,13,968
6030203717,6030203717014,14,374
6030203717,6030203717015,15,65
6030203717,6030203717016,16,582
6030203717,6030203717017,17,410
6030203717,6030203717018,18,382
6030203717,6030203717019,19,696
6030203717,6030203717020,20,861
6030303737,6030303737001,1,650
6030303737,6030303737002,2,388
6030303737,6030303737003,3,9
6030303737,6030303737004,4,992
6030303737,6030303737005,5,964
6030303737,6030303737006,6,736
6030303737,6030303737007,7,177
6030303737,6030303737008,8,269
6030303737,6030303737009,9,342
6030303737,6030303737010,10,355
6030303737,6030303737011,11,100
6030303737,6030303737012,12,457
6030303737,6030303737013,13,853
6030303737,6030303737014,14,154
6030303737,6030303737015,15,828
6030303737,6030303737016,16,421
6030303737,6030303737017,17,624
6030303737,6030303737018,18,145
6030303737,6030303737019,19,391
6030303756,6030303756001,1,807
6030303756,6030303756002,2,562
6030303756,6030303756003,3,19
6030303756,6030303756004,4,768
6030303756,6030303756005,5,359
6030303756,6030303756006,6,241
6030303756,6030303756007,7,846
6030303756,6030303756008,8,188
6030303756,6030303756009,9,469
6030303756,6030303756010,10,251
6030303756,6030303756011,11,834
6030303756,6030303756012,12,111
6030303756,6030303756013,13,594
6030303756,6030303756014,14,282
6030303756,6030303756015,15,753
6030303756,6030303756016,16,758
6030303756,6030303756017,17,604
6030303756,6030303756018,18,791
6030303756,6030303756019,19,488
6040203775,6040203775001,1,287
6050103776,6050103776001,1,879
6050103776,6050103776002,2,254
6050103776,6050103776003,3,501
6050103776,6050103776004,4,38
6050103776,6050103776005,5,437
6050103776,6050103776006,6,259
6050103776,6050103776007,7,727
6050103776,6050103776008,8,891
6050103776,6050103776009,9,437
6050203785,6050203785001,1,821
6050203785,6050203785002,2,265
6050203785,6050203785003,3,640
6050203785,6050203785004,4,281
6050203785,6050203785005,5,557
6050203785,6050203785006,6,581
6050203785,6050203785007,7,568
6050203785,6050203785008,8,56
6050203785,6050203785009,9,538
6050203785,6050203785010,10,556
6050203785,6050203785011,11,468
6050203785,6050203785012,12,30
6060103797,6060103797001,1,373
6060103797,6060103797002,2,231
6060103797,6060103797003,3,226
6060103797,6060103797004,4,314
6060103797,6060103797005,5,8
6060103797,6060103797006,6,726
6060103797,6060103797007,7,627
7010103804,7010103804001,1,663
7010103804,7010103804002,2,846
7010103804,7010103804003,3,554
7010103804,7010103804004,4,641
7010103804,7010103804005,5,404
7010103804,7010103804006,6,911
7010103804,7010103804007,7,665
7010103804,7010103804008,8,50
7010103804,7010103804009,9,120
7010103804,7010103804010,10,591
7010103804,7010103804011,11,933
7010103804,7010103804012,12,57
7010103804,7010103804013,13,698
7010103817,7010103817001,1,633
7010103817,7010103817002,2,582
7010103817,7010103817003,3,262
7010103817,7010103817004,4,268
7010103817,7010103817005,5,278
7010103817,7010103817006,6,41
7010103817,7010103817007,7,775
7010103817,7010103817008,8,651
7010103817,7010103817009,9,496
7010103817,7010103817010,10,763
7010103817,7010103817011,11,86
7010103817,7010103817012,12,780
7010103817,7010103817013,13,171
7010103817,7010103817014,14,628
7010103817,7010103817015,15,323
7010103817,7010103817016,16,199
7010103817,7010103817017,17,30
7010103817,7010103817018,18,943
7010103817,7010103817019,19,206
7010103817,7010103817020,20,523
7010203837,7010203837001,1,929
7010203837,7010203837002,2,86
7010203837,7010203837003,3,256
7010203837,7010203837004,4,259
7010203841,7010203841001,1,178
7010203841,7010203841002,2,930
7010203841,7010203841003,3,708
7010203841,7010203841004,4,432
7010203841,7010203841005,5,823
7010203841,7010203841006,6,36
7010303847,7010303847001,1,195
7010303847,7010303847002,2,719
7010303847,7010303847003,3,627
7010303847,7010303847004,4,198
7010303847,7010303847005,5,751
7010303847,7010303847006,6,53
7010303847,7010303847007,7,210
7010303847,7010303847008,8,673
7010303847,7010303847009,9,110
7010303847,7010303847010,10,220
7010303847,7010303847011,11,788
7010303847,7010303847012,12,815
7010303847,7010303847013,13,287
7010403860,7010403860001,1,672
7010403860,7010403860002,2,442
7010403860,7010403860003,3,485
7010403860,7010403860004,4,91
7010403860,7010403860005,5,951
7010403865,7010403865001,1,219
7010403865,7010403865002,2,725
7010403865,7010403865003,3,353
7010403865,7010403865004,4,41
7010403865,7010403865005,5,326
7010403865,7010403865006,6,213
7010403865,7010403865007,7,530
7010403865,7010403865008,8,247
7010403873,7010403873001,1,913
7010403873,7010403873002,2,933
7010403873,7010403873003,3,110
7010403873,7010403873004,4,739
7010403873,7010403873005,5,954
7010403873,7010403873006,6,241
7010403873,7010403873007,7,613
7020203880,7020203880001,1,839
7020203880,7020203880002,2,261
7020203880,7020203880003,3,837
7020203880,7020203880004,4,507
7020203880,7020203880005,5,248
7020203880,7020203880006,6,559
7020203880,7020203880007,7,893
7020203880,7020203880008,8,457
7020203880,7020203880009,9,852
7020203880,7020203880010,10,294
7020203880,7020203880011,11,469
7020203880,7020203880012,12,377
7020203880,7020203880013,13,522
7020203880,7020203880014,14,744
7020203880,7020203880015,15,991
7030203895,7030203895001,1,87
7030203895,7030203895002,2,498
7030203895,7030203895003,3,633
7030203895,7030203895004,4,64
7030203895,7030203895005,5,527
7030203895,7030203895006,6,500
7030203895,7030203895007,7,955
7030203895,7030203895008,8,696
7030203895,7030203895009,9,162
7030203895,7030203895010,10,654
7030203895,7030203895011,11,344
7030203895,7030203895012,12,426
7030203895,7030203895013,13,834
7030203895,7030203895014,14,203
7030203895,7030203895015,15,323
7030203895,7030203895016,16,581
7030203895,7030203895017,17,294
7030203895,7030203895018,18,800
7030203913,7030203913001,1,479
7030203913,7030203913002,2,1
7030203913,7030203913003,3,741
7030203913,7030203913004,4,409
7030203913,7030203913005,5,293
7030203913,7030203913006,6,873
7030203913,7030203913007,7,986
7030203913,7030203913008,8,910
7030203913,7030203913009,9,987
7030203913,7030203913010,10,573
7030203913,7030203913011,11,600
7030203913,7030203913012,12,317
7030203913,7030203913013,13,250
7030203926,7030203926001,1,646
7030203926,7030203926002,2,209
7030203926,7030203926003,3,302
7030203926,7030203926004,4,397
7030203926,7030203926005,5,616
7030203926,7030203926006,6,362
7030303932,7030303932001,1,167
7030303932,7030303932002,2,292
7030303932,7030303932003,3,279
7030303932,7030303932004,4,632
7030303932,7030303932005,5,954
7030303932,7030303932006,6,795
7030303932,7030303932007,7,182
7030303932,7030303932008,8,844
7030303932,7030303932009,9,968
7030303932,7030303932010,10,211
7030303932,7030303932011,11,117
7030303943,7030303943001,1,220
7030303943,7030303943002,2,35
7030303943,7030303943003,3,385
7030303943,7030303943004,4,243
7030303943,7030303943005,5,143
7030303943,7030303943006,6,42
7030303943,7030303943007,7,563
7030303943,7030303943008,8,179
7030303943,7030303943009,9,13
7030303943,7030303943010,10,576
7030303943,7030303943011,11,20
7030303943,7030303943012,12,291
7030303943,7030303943013,13,803
7030303943,7030303943014,14,494
7030303943,7030303943015,15,265
7030303943,7030303943016,16,732
7040103959,7040103959001,1,457
7040103959,7040103959002,2,571
7040103959,7040103959003,3,458
7040103959,7040103959004,4,129
7040103959,7040103959005,5,8
7040103959,7040103959006,6,324
7040103959,7040103959007,7,583
7040103959,7040103959008,8,637
7040103959,7040103959009,9,71
7040203968,7040203968001,1,566
7040203968,7040203968002,2,832
7040203968,7040203968003,3,889
7040203968,7040203968004,4,619
7040203968,7040203968005,5,433
7040203968,7040203968006,6,844
7040203968,7040203968007,7,935
7040203968,7040203968008,8,459
7040203976,7040203976001,1,626
7040203976,7040203976002,2,505
7040203976,7040203976003,3,132
7040203976,7040203976004,4,269
7040203976,7040203976005,5,151
7040203976,7040203976006,6,786
7040203976,7040203976007,7,492
7040203976,7040203976008,8,692
7040203976,7040203976009,9,971
7040203976,7040203976010,10,178
7040203976,7040203976011,11,222
7040203976,7040203976012,12,885
7040203976,7040203976013,13,838
7040203976,7040203976014,14,102
7040203976,7040203976015,15,358
7040203976,7040203976016,16,948
7040203976,7040203976017,17,538
7040203976,7040203976018,18,949
7040203976,7040203976019,19,980
7040203976,7040203976020,20,374
7040203996,7040203996001,1,298
7040203996,7040203996002,2,895
7040203996,7040203996003,3,215
7040203996,7040203996004,4,304
7040203996,7040203996005,5,358
7040203996,7040203996006,6,733
7040203996,7040203996007,7,158
7040203996,7040203996008,8,660
7040203996,7040203996009,9,420
7040203996,7040203996010,10,24
7040203996,7040203996011,11,678
7040203996,7040203996012,12,607
7040203996,7040203996013,13,378
7040203996,7040203996014,14,228
7040203996,7040203996015,15,563
7040203996,7040203996016,16,99
7040203996,7040203996017,17,167
7040203996,7040203996018,18,738
7040203996,7040203996019,19,419
7040204015,7040204015001,1,731
7040204015,7040204015002,2,166
7040204015,7040204015003,3,318
7040204015,7040204015004,4,502
7040204015,7040204015005,5,188
7040204015,7040204015006,6,922
7040204015,7040204015007,7,682
7040204015,7040204015008,8,286
7040204015,7040204015009,9,930
7040204015,7040204015010,10,71
7040204015,7040204015011,11,903
7040204015,7040204015012,12,71
7040204015,7040204015013,13,342
7040204015,7040204015014,14,21
7040404029,7040404029001,1,714
7040404029,7040404029002,2,56
7040404029,7040404029003,3,674
7040404029,7040404029004,4,49
7040404029,7040404029005,5,257
7040404029,7040404029006,6,422
7040404029,7040404029007,7,283
7040404029,7040404029008,8,688
7040404029,7040404029009,9,392
7040404029,7040404029010,10,217
7040404029,7040404029011,11,433
7040404029,7040404029012,12,823
7040404029,7040404029013,13,297
7040404029,7040404029014,14,217
7040404029,7040404029015,15,489
7040404029,7040404029016,16,580
7040404029,7040404029017,17,894
7040404046,7040404046001,1,197
7040404046,7040404046002,2,534
7040404046,7040404046003,3,598
7040404046,7040404046004,4,313
7040404046,7040404046005,5,524
7040404046,7040404046006,6,305
7040404046,7040404046007,7,931
7040404046,7040404046008,8,528
7040404046,7040404046009,9,372
7040404046,7040404046010,10,331
7040404046,7040404046011,11,82
7040404046,7040404046012,12,114
7040404046,7040404046013,13,351
7040404046,7040404046014,14,159
7040404046,7040404046015,15,159
7040404046,7040404046016,16,511
7040404046,7040404046017,17,880
7040404046,7040404046018,18,852
7040404064,7040404064001,1,790
7040404064,7040404064002,2,330
7040404064,7040404064003,3,744
7040404064,7040404064004,4,450
7040404068,7040404068001,1,529
7040404068,7040404068002,2,560
7040404068,7040404068003,3,707
7040404068,7040404068004,4,291
7040404068,7040404068005,5,976
7040404068,7040404068006,6,140
7040404068,7040404068007,7,216
7040404068,7040404068008,8,316
7040404068,7040404068009,9,37
7040404068,7040404068010,10,703
7040404068,7040404068011,11,685
7040404068,7040404068012,12,206
7040404068,7040404068013,13,920
7040404068,7040404068014,14,337
7040404068,7040404068015,15,758
7040404068,7040404068016,16,906
7050104084,7050104084001,1,278
7050104084,7050104084002,2,255
7050104084,7050104084003,3,156
7050104084,7050104084004,4,12
7050104084,7050104084005,5,5
7050104084,7050104084006,6,737
7050104084,7050104084007,7,343
7050104084,7050104084008,8,983
7050104092,7050104092001,1,669
7050104092,7050104092002,2,933
7050104092,7050104092003,3,257
7050104092,7050104092004,4,609
7050104092,7050104092005,5,260
7050104092,7050104092006,6,492
7050104092,7050104092007,7,194
7050104092,7050104092008,8,34
7050104092,7050104092009,9,522
7050104092,7050104092010,10,697
7050104092,7050104092011,11,603
7050104092,7050104092012,12,772
7050104092,7050104092013,13,185
7050104092,7050104092014,14,94
7050104092,7050104092015,15,898
7050104092,7050104092016,16,368
7050104092,7050104092017,17,398
7050104092,7050104092018,18,31
7050104092,7050104092019,19,265
7050104092,7050104092020,20,722
7050104112,7050104112001,1,598
7050104112,7050104112002,2,958
7050104112,7050104112003,3,227
7050104112,7050104112004,4,816
7050104112,7050104112005,5,125
7050104112,7050104112006,6,228
7050104112,7050104112007,7,19
7050104112,7050104112008,8,409
7050104120,7050104120001,1,161
7050104120,7050104120002,2,420
7050104120,7050104120003,3,492
7050204123,7050204123001,1,983
7050204123,7050204123002,2,586
7050204123,7050204123003,3,486
7050204123,7050204123004,4,940
7050204123,7050204123005,5,574
7050204123,7050204123006,6,800
7050204123,7050204123007,7,603
7050204123,7050204123008,8,84
7050204123,7050204123009,9,854
7050304132,7050304132001,1,943
7050304132,7050304132002,2,413
7050304132,7050304132003,3,139
7050304132,7050304132004,4,653
7050304132,7050304132005,5,374
7050304132,7050304132006,6,178
7050304132,7050304132007,7,714
7050304132,7050304132008,8,949
7050304132,7050304132009,9,869
7050304132,7050304132010,10,228
7050304132,7050304132011,11,574
7050304132,7050304132012,12,580
7050304132,7050304132013,13,53
7050304132,7050304132014,14,736
7050304132,7050304132015,15,192
7050304132,7050304132016,16,797
7050304132,7050304132017,17,746
7050304132,7050304132018,18,114
7050304132,7050304132019,19,338
7050304132,7050304132020,20,186
7060104152,7060104152001,1,541
7060104152,7060104152002,2,993
7060104152,7060104152003,3,150
7060104152,7060104152004,4,712
7060104152,7060104152005,5,197
7060104152,7060104152006,6,22
7060104152,7060104152007,7,564
7060104152,7060104152008,8,86
7060104152,7060104152009,9,290
7060104152,7060104152010,10,700
7060104152,7060104152011,11,139
7060104163,7060104163001,1,699
7060104163,7060104163002,2,288
7060104163,7060104163003,3,759
7060104163,7060104163004,4,687
7060104163,7060104163005,5,151
7060104163,7060104163006,6,654
7060104163,7060104163007,7,261
7060104163,7060104163008,8,590
7060104163,7060104163009,9,148
7060104172,7060104172001,1,758
7060104172,7060104172002,2,926
7060104172,7060104172003,3,19
7060104172,7060104172004,4,461
7060104172,7060104172005,5,643
7060104172,7060104172006,6,403
7060104172,7060104172007,7,456
7060104172,7060104172008,8,875
7060104172,7060104172009,9,699
7060104172,7060104172010,10,715
7060104172,7060104172011,11,436
7060104172,7060104172012,12,276
7060104172,7060104172013,13,304
7060104172,7060104172014,14,432
7060104172,7060104172015,15,146
7060104172,7060104172016,16,745
7060104172,7060104172017,17,367
7060204189,7060204189001,1,683
7060204189,7060204189002,2,28
7060204189,7060204189003,3,271
7060204189,7060204189004,4,643
7060204189,7060204189005,5,838
7060204189,7060204189006,6,940
7060204189,7060204189007,7,74
7060204189,7060204189008,8,921
7060204189,7060204189009,9,432
7060204189,7060204189010,10,424
7060204189,7060204189011,11,221
7060204189,7060204189012,12,522
7060204189,7060204189013,13,105
7060204189,7060204189014,14,730
7060204189,7060204189015,15,705
7060204189,7060204189016,16,516
7060204189,7060204189017,17,781
7060304206,7060304206001,1,770
7060304206,7060304206002,2,15
7060304206,7060304206003,3,211
7060304206,7060304206004,4,363
7060304206,7060304206005,5,719
7060304206,7060304206006,6,989
7060304206,7060304206007,7,384
7060304206,7060304206008,8,339
7060304206,7060304206009,9,984
7060304206,7060304206010,10,489
7060304206,7060304206011,11,118
7060304206,7060304206012,12,673
7060304218,7060304218001,1,670
7060304218,7060304218002,2,299
7060304218,7060304218003,3,493
7060304218,7060304218004,4,111
7060304218,7060304218005,5,136
7060304218,7060304218006,6,163
7060304218,7060304218007,7,500
7060304218,7060304218008,8,984
7060304218,7060304218009,9,830
7060304218,7060304218010,10,828
7060304218,7060304218011,11,881
7060304218,7060304218012,12,435
7060304218,7060304218013,13,914
7060304218,7060304218014,14,333
7060304218,7060304218015,15,762
7060304218,7060304218016,16,444
7060304218,7060304218017,17,82
7060304218,7060304218018,18,520
7060304218,7060304218019,19,260
7060304237,7060304237001,1,89
7060304237,7060304237002,2,621
7060304237,7060304237003,3,395
7060304237,7060304237004,4,228
7060304237,7060304237005,5,726
7070104242,7070104242001,1,641
7070104242,7070104242002,2,384
7070204244,7070204244001,1,294
7070204244,7070204244002,2,455
7070204244,7070204244003,3,458
7070204244,7070204244004,4,480
7070204244,7070204244005,5,663
7070204244,7070204244006,6,840
7070204244,7070204244007,7,350
7070204251,7070204251001,1,994
7070204251,7070204251002,2,983
7070204251,7070204251003,3,446
7070204251,7070204251004,4,592
7070204251,7070204251005,5,993
7070204251,7070204251006,6,661
7070204251,7070204251007,7,37
7070204251,7070204251008,8,363
7070204251,7070204251009,9,538
7070204251,7070204251010,10,405
7070204251,7070204251011,11,24
7070204251,7070204251012,12,448
7070304263,7070304263001,1,952
7070304263,7070304263002,2,182
7070304263,7070304263003,3,941
7070304263,7070304263004,4,464
7070304263,7070304263005,5,570
7070304263,7070304263006,6,861
7070304263,7070304263007,7,996
7070304263,7070304263008,8,42
7070304263,7070304263009,9,622
7070304263,7070304263010,10,126
7070304263,7070304263011,11,236
7070304274,7070304274001,1,123
7070304274,7070304274002,2,450
7070304274,7070304274003,3,64
7070304274,7070304274004,4,325
7070304274,7070304274005,5,651
7070304274,7070304274006,6,564
7070304274,7070304274007,7,682
7070304274,7070304274008,8,961
7070304274,7070304274009,9,105
7070304274,7070304274010,10,721
7070304274,7070304274011,11,556
7070304274,7070304274012,12,298
7070304274,7070304274013,13,518
7070304274,7070304274014,14,894
7070304274,7070304274015,15,700
7070304274,7070304274016,16,651
7070304274,7070304274017,17,141
7070304291,7070304291001,1,284
7070304291,7070304291002,2,516
7070304291,7070304291003,3,135
7070304291,7070304291004,4,334
7070304291,7070304291005,5,198
7070304291,7070304291006,6,64
7070304291,7070304291007,7,501
7070304291,7070304291008,8,863
7070304291,7070304291009,9,629
7070304291,7070304291010,10,913
7070304291,7070304291011,11,874
7070304291,7070304291012,12,739
7070304291,7070304291013,13,844
7070304291,7070304291014,14,973
7070304291,7070304291015,15,92
7070404306,7070404306001,1,311
7070404306,7070404306002,2,334
7070404306,7070404306003,3,854
7070404306,7070404306004,4,989
7070404306,7070404306005,5,560
7070404306,7070404306006,6,662
7070404306,7070404306007,7,555
7070404306,7070404306008,8,659
7070404306,7070404306009,9,276
7070404306,7070404306010,10,962
7070404306,7070404306011,11,503
7070404306,7070404306012,12,443
7070404306,7070404306013,13,262
7070404306,7070404306014,14,296
7070404320,7070404320001,1,84
7070404320,7070404320002,2,288
7070404320,7070404320003,3,477
7070404320,7070404320004,4,591
7070404320,7070404320005,5,657
7070404320,7070404320006,6,846
7070404320,7070404320007,7,605
7070404320,7070404320008,8,266
7070404320,7070404320009,9,663
7070404320,7070404320010,10,783
7070504330,7070504330001,1,851
7070504330,7070504330002,2,175
7070504330,7070504330003,3,479
7070504330,7070504330004,4,484
7070504330,7070504330005,5,41
7070504330,7070504330006,6,393
7070504330,7070504330007,7,688
7070504330,7070504330008,8,659
7070504330,7070504330009,9,68
7070504330,7070504330010,10,965
7070504330,7070504330011,11,992
7070504330,7070504330012,12,2
7070504330,7070504330013,13,616
7070504330,7070504330014,14,498
7070504330,7070504330015,15,330
7070504330,7070504330016,16,664
7070504330,7070504330017,17,861
7070504330,7070504330018,18,169
7070604348,7070604348001,1,538
7070604348,7070604348002,2,376
7070604348,7070604348003,3,380
7070604348,7070604348004,4,920
7070604348,7070604348005,5,739
7070604348,7070604348006,6,703
7070604348,7070604348007,7,991
7070604348,7070604348008,8,777
7070604348,7070604348009,9,622
7070604348,7070604348010,10,234
7070604348,7070604348011,11,353
7070604348,7070604348012,12,747
7070704360,7070704360001,1,287
7070704360,7070704360002,2,423
7070704360,7070704360003,3,165
7070704360,7070704360004,4,303
7070704364,7070704364001,1,326
7080104365,7080104365001,1,440
7080104365,7080104365002,2,264
7080104365,7080104365003,3,627
7080104365,7080104365004,4,278
7080104365,7080104365005,5,893
7080104365,7080104365006,6,213
7080104365,7080104365007,7,616
7080104365,7080104365008,8,284
7080104365,7080104365009,9,636
7080104365,7080104365010,10,210
7080104365,7080104365011,11,524
7080104365,7080104365012,12,33
7080104365,7080104365013,13,782
7080104365,7080104365014,14,601
7080204379,7080204379001,1,588
7080204379,7080204379002,2,500
7080204379,7080204379003,3,306
7080204379,7080204379004,4,812
7080204379,7080204379005,5,505
7080204379,7080204379006,6,346
7080204379,7080204379007,7,912
7080204379,7080204379008,8,58
7080204379,7080204379009,9,405
7080204379,7080204379010,10,392
7080204379,7080204379011,11,703
7080204379,7080204379012,12,229
7080204379,7080204379013,13,740
7080204379,7080204379014,14,498
7080204379,7080204379015,15,390
7080204379,7080204379016,16,781
7080204379,7080204379017,17,267
7080204379,7080204379018,18,61
7080204379,7080204379019,19,538
7080204379,7080204379020,20,83
7080204399,7080204399001,1,117
7080204399,7080204399002,2,352
7080204399,7080204399003,3,125
7080204399,7080204399004,4,464
7080204399,7080204399005,5,348
7080204399,7080204399006,6,49
7080204399,7080204399007,7,607
7080204399,7080204399008,8,106
7080204399,7080204399009,9,963
7080204399,7080204399010,10,427
7080204399,7080204399011,11,712
7080204399,7080204399012,12,98
7080204399,7080204399013,13,880
7080204399,7080204399014,14,936
7080204399,7080204399015,15,358
7080204399,7080204399016,16,911
7080204399,7080204399017,17,852
7080204399,7080204399018,18,489
7080204399,7080204399019,19,927
7080204418,7080204418001,1,169
7080204418,7080204418002,2,645
7080204418,7080204418003,3,880
7080204418,7080204418004,4,657
7080204418,7080204418005,5,466
7080304423,7080304423001,1,840
7080304423,7080304423002,2,195
7080304423,7080304423003,3,205
7080304423,7080304423004,4,146
7080304423,7080304423005,5,461
7080304423,7080304423006,6,320
7080304423,7080304423007,7,384
7080304423,7080304423008,8,851
7080404431,7080404431001,1,979
7080404431,7080404431002,2,998
7080404431,7080404431003,3,494
7080404431,7080404431004,4,304
7080404431,7080404431005,5,625
7080404431,7080404431006,6,765
7080404431,7080404431007,7,870
7080404431,7080404431008,8,479
7080404431,7080404431009,9,473
7080404431,7080404431010,10,737
7080404431,7080404431011,11,81
7080404431,7080404431012,12,496
7080404431,7080404431013,13,247
7080404431,7080404431014,14,706
7080404431,7080404431015,15,772
7080404431,7080404431016,16,497
7080404431,7080404431017,17,358
7080404431,7080404431018,18,393
7080404431,7080404431019,19,245
7080404450,7080404450001,1,811
7080404450,7080404450002,2,987
7080404450,7080404450003,3,869
7080404450,7080404450004,4,281
7080404450,7080404450005,5,394
7080404455,7080404455001,1,160
7080404455,7080404455002,2,688
7080404457,7080404457001,1,575
7080404457,7080404457002,2,680
7080404457,7080404457003,3,124
7080404457,7080404457004,4,344
7080404457,7080404457005,5,905
7080404457,7080404457006,6,578
7080404457,7080404457007,7,869
7080404457,7080404457008,8,407
7080404457,7080404457009,9,131
7080404457,7080404457010,10,344
7080404457,7080404457011,11,65
7080404457,7080404457012,12,329
7080404457,7080404457013,13,195
7080404457,7080404457014,14,89
7080404457,7080404457015,15,4
7080404457,7080404457016,16,629
7080404457,7080404457017,17,51
7080404457,7080404457018,18,634
7080404457,7080404457019,19,255
7080404457,7080404457020,20,588
7080504477,7080504477001,1,508
7080504477,7080504477002,2,583
7090104479,7090104479001,1,46
7090104479,7090104479002,2,890
7090104479,7090104479003,3,622
7090104479,7090104479004,4,657
7090104479,7090104479005,5,670
7090104479,7090104479006,6,972
7090104479,7090104479007,7,498
7090104479,7090104479008,8,550
7090104479,7090104479009,9,439
7090104479,7090104479010,10,80
7090204489,7090204489001,1,430
7090204489,7090204489002,2,612
7090204489,7090204489003,3,85
7090204489,7090204489004,4,471
7090204489,7090204489005,5,157
7090204489,7090204489006,6,821
7090204489,7090204489007,7,852
7090204496,7090204496001,1,506
7090204496,7090204496002,2,132
7090204496,7090204496003,3,18
7090204496,7090204496004,4,725
7090204496,7090204496005,5,825
7090204501,7090204501001,1,792
7090204501,7090204501002,2,616
7090304503,7090304503001,1,851
7090304503,7090304503002,2,575
7090304503,7090304503003,3,443
7090304503,7090304503004,4,51
7090304503,7090304503005,5,831
7090304503,7090304503006,6,487
7090304503,7090304503007,7,878
7090304503,7090304503008,8,401
7090304503,7090304503009,9,233
7090404512,7090404512001,1,29
7090404512,7090404512002,2,347
7090404512,7090404512003,3,792
7090404512,7090404512004,4,119
7090404512,7090404512005,5,378
7090404512,7090404512006,6,657
7090404512,7090404512007,7,153
7090404512,7090404512008,8,226
7090404512,7090404512009,9,368
7090404512,7090404512010,10,713
7090404512,7090404512011,11,366
7100104523,7100104523001,1,334
7100104523,7100104523002,2,304
7100104523,7100104523003,3,400
7100104523,7100104523004,4,144
7100104523,7100104523005,5,973
7100104523,7100104523006,6,280
7100104523,7100104523007,7,952
7100104523,7100104523008,8,553
7100104523,7100104523009,9,172
7100104523,7100104523010,10,879
7100104523,7100104523011,11,332
7100104523,7100104523012,12,722
7100104523,7100104523013,13,89
7100104523,7100104523014,14,264
7100104523,7100104523015,15,162
7100104523,7100104523016,16,899
7100104523,7100104523017,17,250
7100104523,7100104523018,18,884
7100204541,7100204541001,1,740
7100204541,7100204541002,2,3
7100204541,7100204541003,3,530
7100204541,7100204541004,4,306
7100204541,7100204541005,5,768
7100204541,7100204541006,6,592
7100204541,7100204541007,7,215
7100204541,7100204541008,8,842
7100204541,7100204541009,9,998
7100304550,7100304550001,1,303
7100304550,7100304550002,2,791
7100304550,7100304550003,3,847
7100304550,7100304550004,4,600
7100304550,7100304550005,5,191
7100304550,7100304550006,6,519
7100304550,7100304550007,7,166
7100304550,7100304550008,8,975
7100304550,7100304550009,9,424
7100304550,7100304550010,10,392
7100304550,7100304550011,11,377
7100304561,7100304561001,1,921
7100304561,7100304561002,2,441
7100304561,7100304561003,3,947
7100304561,7100304561004,4,95
7100304561,7100304561005,5,1
7100304561,7100304561006,6,63
7100304561,7100304561007,7,75
7100304561,7100304561008,8,371
7100304561,7100304561009,9,401
7100304561,7100304561010,10,200
7100404571,7100404571001,1,95
7100404571,7100404571002,2,619
7100404571,7100404571003,3,89
7100404571,7100404571004,4,569
7100404571,7100404571005,5,771
7100404571,7100404571006,6,530
7100404571,7100404571007,7,644
7100404571,7100404571008,8,874
7100404571,7100404571009,9,489
7100404571,7100404571010,10,312
7100404571,7100404571011,11,305
7100404571,7100404571012,12,307
7100404571,7100404571013,13,126
7100404571,7100404571014,14,329
7100404571,7100404571015,15,277
7100404571,7100404571016,16,801
7100404571,7100404571017,17,622
7100404571,7100404571018,18,727
7100404571,7100404571019,19,199
7100504590,7100504590001,1,107
7100504590,7100504590002,2,263
7100504590,7100504590003,3,587
7100504590,7100504590004,4,74
7100504590,7100504590005,5,807
7100504590,7100504590006,6,432
7100504590,7100504590007,7,422
7100504590,7100504590008,8,106
7100504590,7100504590009,9,177
7100504590,7100504590010,10,555
7100504590,7100504590011,11,872
7100504590,7100504590012,12,472
7100504590,7100504590013,13,814
7100504590,7100504590014,14,814
7100504590,7100504590015,15,745
7100504605,7100504605001,1,83
7100504605,7100504605002,2,493
7110104607,7110104607001,1,895
7110104607,7110104607002,2,22
7110104607,7110104607003,3,655
7110104607,7110104607004,4,72
7110104607,7110104607005,5,173
7110104607,7110104607006,6,31
7110104607,7110104607007,7,809
7110104607,7110104607008,8,564
7110104607,7110104607009,9,598
7110104607,7110104607010,10,542
7110104607,7110104607011,11,532
7110104607,7110104607012,12,798
7110104607,7110104607013,13,788
7110104607,7110104607014,14,251
7110104607,7110104607015,15,457
7110104607,7110104607016,16,131
7110104607,7110104607017,17,626
7110104607,7110104607018,18,846
7110104607,7110104607019,19,555
7110104607,7110104607020,20,482
7110104627,7110104627001,1,87
7110104627,7110104627002,2,89
7110104627,7110104627003,3,687
7110104627,7110104627004,4,602
7110104627,7110104627005,5,288
7110104627,7110104627006,6,457
7110104627,7110104627007,7,150
7110104627,7110104627008,8,148
7110104627,7110104627009,9,548
7110104627,7110104627010,10,344
7110104627,7110104627011,11,857
7110104627,7110104627012,12,930
7110104627,7110104627013,13,503
7110104627,7110104627014,14,221
7110204641,7110204641001,1,75
7110204641,7110204641002,2,650
7110204641,7110204641003,3,840
7110204641,7110204641004,4,389
7110204641,7110204641005,5,779
7110204641,7110204641006,6,37
7110204641,7110204641007,7,729
7110204641,7110204641008,8,235
7110204641,7110204641009,9,52
7110204641,7110204641010,10,744
7110204641,7110204641011,11,899
7110204641,7110204641012,12,689
7110204641,7110204641013,13,967
